SeqName	ortholog_cluster_id	Gene.Name	EggNOG.Description	E.Value	Bit.Score	Best.Tax.Level	EC.Codes	n_GO	GOs	GO.Names	KEGG.KO	KEGG.Pathway	Description	Length	e.Value	GO.IDs	GO.mes	Enzyme.Codes	Enzyme.mes	InterPro.IDs	InterPro.GO.IDs	InterPro.GO.mes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Avas.s005.g861.i1	paralog_cluster_00415	SMAD9	Mothers against decapentaplegic homolog	2.9e-172	611.7	Rodentia	NA	20	P:GO:1901522; P:GO:0001880; P:GO:0010628; F:GO:0000981; P:GO:0001666; P:GO:0001657; P:GO:0060348; P:GO:0006468; P:GO:0045597; P:GO:0060395; C:GO:0005654; P:GO:0030509; C:GO:0071141; P:GO:0030902; P:GO:0051216; P:GO:0030901; P:GO:2000112; F:GO:0060089; C:GO:0005829; P:GO:0071407	C:SMAD protein complex; P:ureteric bud development; P:hindbrain development; P:response to hypoxia; P:Mullerian duct regression; F:molecular transducer activity; P:BMP signaling pathway; C:cytosol; P:bone development; F:DNA-binding transcription factor activity, RNA polymerase II-specific; P:cellular response to organic cyclic compound; P:positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus; P:positive regulation of cell differentiation; P:midbrain development; P:cartilage development; P:protein phosphorylation; P:regulation of cellular macromolecule biosynthetic process; P:SMAD protein signal transduction; C:nucleoplasm; P:positive regulation of gene expression	K16791	map04350, map04550	SMAD9_MOUSE | Mothers against decapentaplegic homolog 9 OS=Mus musculus OX=10090 GN=Smad9 PE=1 SV=2	463	6.7e-169	P:GO:0000122; P:GO:0001657; P:GO:0001666; P:GO:0001880; P:GO:0001945; P:GO:0001947; P:GO:0002051; P:GO:0003161; P:GO:0006468; P:GO:0007480; P:GO:0007488; P:GO:0008586; P:GO:0030218; P:GO:0030278; P:GO:0030707; P:GO:0030718; P:GO:0030901; P:GO:0030902; P:GO:0035019; P:GO:0035290; P:GO:0036342; P:GO:0042078; P:GO:0043049; P:GO:0045464; P:GO:0045669; P:GO:0045705; P:GO:0045887; P:GO:0048100; P:GO:0048264; P:GO:0048514; P:GO:0048922; P:GO:0051216; P:GO:0060021; P:GO:0060030; P:GO:0060037; P:GO:0060048; P:GO:0060348; P:GO:0060395; P:GO:0060799; P:GO:0071407; P:GO:1901522; P:GO:2000134; P:GO:2000223; F:GO:0000978; F:GO:0001227; F:GO:0001228; F:GO:0003713; F:GO:0017151; F:GO:0031625; F:GO:0061629; F:GO:0070411; C:GO:0000785; C:GO:0005654; C:GO:0005829; C:GO:0071144; C:GO:0090571	P:negative regulation of transcription by R polymerase II; P:ureteric bud development; P:response to hypoxia; P:Mullerian duct regression; P:lymph vessel development; P:heart looping; P:osteoblast fate commitment; P:cardiac conduction system development; P:protein phosphorylation; P:imagil disc-derived leg morphogenesis; P:histoblast morphogenesis; P:imagil disc-derived wing vein morphogenesis; P:erythrocyte differentiation; P:regulation of ossification; P:ovarian follicle cell development; P:germ-line stem cell population maintence; P:midbrain development; P:hindbrain development; P:somatic stem cell population maintence; P:trunk segmentation; P:post-al tail morphogenesis; P:germ-line stem cell division; P:otic placode formation; P:R8 cell fate specification; P:positive regulation of osteoblast differentiation; P:negative regulation of salivary gland boundary specification; P:positive regulation of syptic assembly at neuromuscular junction; P:wing disc anterior/posterior pattern formation; P:determition of ventral identity; P:blood vessel morphogenesis; P:posterior lateral line neuromast deposition; P:cartilage development; P:roof of mouth development; P:dorsal convergence; P:pharyngeal system development; P:cardiac muscle contraction; P:bone development; P:SMAD protein sigl transduction; P:transforming growth factor beta receptor sigling pathway involved in endodermal cell fate specification; P:cellular response to organic cyclic compound; P:positive regulation of transcription from R polymerase II promoter involved in cellular response to chemical stimulus; P:negative regulation of G1/S transition of mitotic cell cycle; P:regulation of BMP sigling pathway involved in heart jogging; F:R polymerase II cis-regulatory region sequence-specific D binding; F:D-binding transcription repressor activity, R polymerase II-specific; F:D-binding transcription activator activity, R polymerase II-specific; F:transcription coactivator activity; F:DEAD/H-box R helicase binding; F:ubiquitin protein ligase binding; F:R polymerase II-specific D-binding transcription factor binding; F:I-SMAD binding; C:chromatin; C:nucleoplasm; C:cytosol; C:heteromeric SMAD protein complex; C:R polymerase II transcription repressor complex			IPR003619 (PFAM); IPR001132 (PFAM); IPR013019 (PROSITE_PROFILES); IPR001132 (PROSITE_PROFILES)	P:GO:0006355; P:GO:0007179; C:GO:0005667	P:regulation of transcription, D-templated; P:transforming growth factor beta receptor sigling pathway; C:transcription regulator complex	697.605948241441	2.88247217427274	0.296621145974808	9.71768942770368	2.53467685264237e-22	6.17885089123683e-20
Avas.s005.g865.i1	paralog_cluster_00497	NA	Belongs to the sulfotransferase 1 family	1e-32	147.5	Carnivora	EC:2.8.2.3	NA	NA	NA	K16949	NA	ST3A1_MOUSE | Amine sulfotransferase OS=Mus musculus OX=10090 GN=Sult3a1 PE=2 SV=1	303	8.1e-30	P:GO:0008152; F:GO:0008146	P:metabolic process; F:sulfotransferase activity	EC:2.8.2	Transferring sulfur-containing groups	IPR000863 (PFAM)	F:GO:0008146	F:sulfotransferase activity	769.41218092053	-2.0169933125018	0.353335378551082	-5.70843859670339	1.14017296550187e-08	7.02844553331784e-07
Avas.s005.g898.i1	homolog_cluster_12108	NA	Bulb-type mannose-specific lectin	0.0033	48.5	Eukaryota	NA	NA	NA	NA	NA	NA	COMI_DICDI | Comitin OS=Dictyostelium discoideum OX=44689 GN=comA PE=1 SV=1	157	1.4e-06	P:GO:0006909; P:GO:0006972; P:GO:0009617; P:GO:0042742; P:GO:0046898; P:GO:0051017; P:GO:0051591; P:GO:0051707; F:GO:0003779; F:GO:0003785; F:GO:0005537; F:GO:0030246; F:GO:0042802; F:GO:0051015; C:GO:0000139; C:GO:0005737; C:GO:0005768; C:GO:0005794; C:GO:0005811; C:GO:0005856; C:GO:0005911; C:GO:0012505; C:GO:0016020; C:GO:0030660; C:GO:0030867; C:GO:0045335	P:phagocytosis; P:hyperosmotic response; P:response to bacterium; P:defense response to bacterium; P:response to cycloheximide; P:actin filament bundle assembly; P:response to cAMP; P:response to other organism; F:actin binding; F:actin monomer binding; F:mannose binding; F:carbohydrate binding; F:identical protein binding; F:actin filament binding; C:Golgi membrane; C:cytoplasm; C:endosome; C:Golgi apparatus; C:lipid droplet; C:cytoskeleton; C:cell-cell junction; C:endomembrane system; C:membrane; C:Golgi-associated vesicle membrane; C:rough endoplasmic reticulum membrane; C:phagocytic vesicle			IPR001480 (PROSITE_PROFILES)	no GO terms	no GO terms	139.887398004637	1.99689297464591	0.298042607246229	6.70002518464137	2.08383622801397e-11	2.03192976197071e-09
Avas.s005.g949.i1	homolog_cluster_12123	CD63	CD63 antigen	2.7e-09	69.3	Actinopterygii	NA	22	P:GO:0034613; P:GO:1901379; P:GO:1900746; C:GO:0031904; P:GO:0002576; P:GO:0043312; C:GO:0009986; C:GO:0032585; C:GO:0035577; P:GO:0045785; F:GO:0044877; C:GO:0005887; C:GO:0070062; P:GO:0007160; C:GO:0097487; P:GO:0002092; P:GO:2001046; P:GO:0030855; P:GO:0010633; P:GO:0035646; C:GO:0032991; C:GO:0031088	P:epithelial cell differentiation; C:integral component of plasma membrane; P:cell-matrix adhesion; P:platelet degranulation; P:positive regulation of receptor internalization; C:platelet dense granule membrane; P:positive regulation of cell adhesion; P:cellular protein localization; C:azurophil granule membrane; P:negative regulation of epithelial cell migration; C:endosome lumen; C:multivesicular body, internal vesicle; P:regulation of vascular endothelial growth factor signaling pathway; P:positive regulation of integrin-mediated signaling pathway; P:regulation of potassium ion transmembrane transport; C:extracellular exosome; F:protein-containing complex binding; C:cell surface; P:neutrophil degranulation; P:endosome to melanosome transport; C:protein-containing complex; C:multivesicular body membrane	K06497	map04142, map05205	------	237	NA					IPR018499 (PFAM)	C:GO:0016021	C:integral component of membrane	210.328805201896	1.81910646017499	0.359693055043108	5.05738555323783	4.25043353004122e-07	1.91555252282446e-05
Avas.s005.g1020.i1	homolog_cluster_12146	PPP1R3B	Protein phosphatase 1 regulatory	6e-16	91.7	Actinopterygii	NA	9	P:GO:0043666; P:GO:0005981; F:GO:0019888; F:GO:0019899; P:GO:0005979; C:GO:0000164; F:GO:0050196; C:GO:0042587; C:GO:0043231	C:protein phosphatase type 1 complex; P:regulation of glycogen biosynthetic process; P:regulation of phosphoprotein phosphatase activity; F:enzyme binding; C:intracellular membrane-bounded organelle; P:regulation of glycogen catabolic process; F:protein phosphatase regulator activity; C:glycogen granule; F:[phosphorylase] phosphatase activity	K07189	map04910, map04931	PPR3C_XENTR | Protein phosphatase 1 regulatory subunit 3C OS=Xenopus tropicalis OX=8364 GN=ppp1r3c PE=2 SV=1	279	3.1e-12	P:GO:0005981; P:GO:0045725; F:GO:0005515; F:GO:0050196; C:GO:0042587	P:regulation of glycogen catabolic process; P:positive regulation of glycogen biosynthetic process; F:protein binding; F:[phosphorylase] phosphatase activity; C:glycogen granule	EC:3.1.3.17	[Phosphorylase] phosphatase	IPR005036 (PFAM); IPR005036 (PROSITE_PROFILES)	F:GO:0005515	F:protein binding	195.085080247327	-2.63540407738582	0.460101979886439	-5.72786945632418	1.01699776332637e-08	6.36672257360232e-07
Avas.s005.g1236.i1	homolog_cluster_12160	ZDHHC6	protein-cysteine S-acyltransferase activity	1.4e-36	160.6	Bilateria	EC:2.3.1.225	3	P:GO:0018345; C:GO:0005783; F:GO:0016409	C:endoplasmic reticulum; F:palmitoyltransferase activity; P:protein palmitoylation	K20031	NA	ZDHC6_MOUSE | Palmitoyltransferase ZDHHC6 OS=Mus musculus OX=10090 GN=Zdhhc6 PE=1 SV=1	365	1.7e-50	P:GO:0018345; F:GO:0005488; F:GO:0019707; C:GO:0005794; C:GO:0031090	P:protein palmitoylation; F:binding; F:protein-cysteine S-acyltransferase activity; C:Golgi apparatus; C:organelle membrane	EC:2.3.1	Acyltransferases	IPR001594 (PFAM); PS50216 (PROSITE_PROFILES)	F:GO:0016409	F:palmitoyltransferase activity	131.618161569651	1.72123783892077	0.334521158178552	5.14537809295175	2.66982533378827e-07	1.26337705280352e-05
Avas.s005.g1089.i1	paralog_cluster_00194	NA	Belongs to the calponin family	6.1e-28	131	Actinopterygii	NA	NA	NA	NA	K20526	NA	MP20_DROME | Muscle-specific protein 20 OS=Drosophila melanogaster OX=7227 GN=Mp20 PE=2 SV=2	190	2.1e-23	P:GO:1901739; F:GO:0008092; C:GO:0005737; C:GO:0015629; C:GO:0030425; C:GO:0098794	P:regulation of myoblast fusion; F:cytoskeletal protein binding; C:cytoplasm; C:actin cytoskeleton; C:dendrite; C:postsypse			IPR000557 (PFAM); IPR001715 (PFAM); IPR001715 (PROSITE_PROFILES); IPR000557 (PROSITE_PROFILES)	F:GO:0005515	F:protein binding	774.257470456873	1.13087227861923	0.204508900018987	5.52969713549987	3.20784130357334e-08	1.82370878915871e-06
Avas.s005.g1140.i1	homolog_cluster_12188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	234	NA					no IPS match	no IPS match	no IPS match	224.137715648648	3.57617418455371	0.317865936900051	11.2505738092918	2.300902746999e-29	9.49210879396587e-27
Avas.s005.g1153.i1	paralog_cluster_00940	RCN1	EF hand	6.7e-51	208	Afrotheria	NA	5	P:GO:0043687; P:GO:0043010; C:GO:0005788; P:GO:0001701; F:GO:0005509	F:calcium ion binding; C:endoplasmic reticulum lumen; P:post-translational protein modification; P:camera-type eye development; P:in utero embryonic development	NA	NA	RCN1_MOUSE | Reticulocalbin-1 OS=Mus musculus OX=10090 GN=Rcn1 PE=1 SV=1	327	2.1e-52	P:GO:0001701; P:GO:0043010; F:GO:0005515; F:GO:0046872; C:GO:0005788	P:in utero embryonic development; P:camera-type eye development; F:protein binding; F:metal ion binding; C:endoplasmic reticulum lumen			IPR002048 (PFAM); IPR018247 (PROSITE_PATTERNS); IPR018247 (PROSITE_PATTERNS); IPR018247 (PROSITE_PATTERNS); IPR018247 (PROSITE_PATTERNS); IPR018247 (PROSITE_PATTERNS); IPR002048 (PROSITE_PROFILES); IPR002048 (PROSITE_PROFILES); IPR002048 (PROSITE_PROFILES); IPR002048 (PROSITE_PROFILES)	F:GO:0005509	F:calcium ion binding	2619.3171582785	2.7483741840778	0.504592278190868	5.4467226370004	5.1306372935683e-08	2.77935432377846e-06
Avas.s005.g1159.i1	homolog_cluster_12194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	607	NA					IPR001849 (PROSITE_PROFILES)	no GO terms	no GO terms	719.707859315565	2.23223635520288	0.272252756096486	8.1991322593325	2.4212841865857e-16	4.01608672968839e-14
Avas.s005.g1169.i1	homolog_cluster_12196	NA	Rab subfamily of small GTPases	2e-19	102.4	Chlorophyta	NA	NA	NA	NA	K07901	map04144, map04152, map04530, map04972	RAB13_CANLF | Ras-related protein Rab-13 OS=Canis lupus familiaris OX=9615 GN=RAB13 PE=1 SV=2	166	1.7e-18	P:GO:0006996; P:GO:0016197; P:GO:0034613; P:GO:0035556; P:GO:0048513; P:GO:0051668; F:GO:0000166; C:GO:0005886; C:GO:0030139; C:GO:0030659; C:GO:0031984; C:GO:0042995; C:GO:0055037; C:GO:0098588	P:organelle organization; P:endosomal transport; P:cellular protein localization; P:intracellular sigl transduction; P:animal organ development; P:localization within membrane; F:nucleotide binding; C:plasma membrane; C:endocytic vesicle; C:cytoplasmic vesicle membrane; C:organelle subcompartment; C:cell projection; C:recycling endosome; C:bounding membrane of organelle			IPR001806 (PFAM); PS51419 (PROSITE_PROFILES)	F:GO:0003924; F:GO:0005525	F:GTPase activity; F:GTP binding	136.840528967577	2.89885990328595	0.487751310895492	5.94331545304052	2.79314177114045e-09	1.91229182790973e-07
Avas.s005.g1183.i1	paralog_cluster_06244	NA	PFAM NHL repeat containing protein	4.3e-09	68.9	Gammaproteobacteria	NA	NA	NA	NA	NA	NA	TRIM3_HUMAN | Tripartite motif-containing protein 3 OS=Homo sapiens OX=9606 GN=TRIM3 PE=1 SV=2	291	1.2e-11	P:GO:0009987; F:GO:0005515; C:GO:0005737	P:cellular process; F:protein binding; C:cytoplasm			IPR001258 (PFAM)	F:GO:0005515	F:protein binding	78.3987220185155	1.89236004349432	0.365783243162919	5.17344651201386	2.2981493226459e-07	1.09717876712314e-05
Avas.s005.g1197.i1	homolog_cluster_12200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	213	NA					no IPS match	no IPS match	no IPS match	340.090821554431	4.46309969947372	0.391309827827397	11.4055395037059	3.92337325718922e-30	1.8035186381405e-27
Avas.s005.g1224.i1	homolog_cluster_12207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	209	NA					no IPS match	no IPS match	no IPS match	171.237141210127	2.08417023653573	0.268044645760068	7.7754593106154	7.51741403115392e-15	1.06094451181785e-12
Avas.s005.g1229.i1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	761	NA					no IPS match	no IPS match	no IPS match	748.510820294136	-1.07306490136077	0.1947200403331	-5.51080874636797	3.57188671389536e-08	2.00937361328191e-06
Avas.s006.g71.i1	paralog_cluster_07226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	138	NA					IPR006629 (PFAM); IPR006629 (PROSITE_PROFILES)	no GO terms	no GO terms	129.465266899291	4.21374345773531	0.598402994384805	7.04164834948276	1.89978798519484e-12	2.12261728429165e-10
Avas.s006.g72.i1	paralog_cluster_05030	NA	Possible membrane-associated motif in LPS-induced tumor necrosis factor alpha factor (LITAF), also known as PIG7, and other animal proteins.	0.025	45.4	Diptera	NA	1	P:GO:0009631	P:cold acclimation	K19363	map04142	------	139	NA					IPR006629 (PFAM); IPR006629 (PROSITE_PROFILES)	no GO terms	no GO terms	124.054797056648	4.46516809283959	0.792149809395165	5.63677228711184	1.73266981159829e-08	1.04448283381872e-06
Avas.s006.g74.i1	paralog_cluster_05031	NA	Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog	5.7e-07	60.5	Actinopterygii	NA	NA	NA	NA	NA	NA	------	108	NA					IPR006629 (PFAM); IPR006629 (PROSITE_PROFILES)	no GO terms	no GO terms	1693.10204845081	-1.10688938614837	0.219679426526049	-5.03865748218858	4.68808591817962e-07	2.08937989854825e-05
Avas.s006.g75.i1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	103	NA					no IPS match	no IPS match	no IPS match	2232.16841737382	5.2454733569981	0.846939268922535	6.1934468615103	5.88625392867915e-10	4.44619434077553e-08
Avas.s006.g76.i1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	106	NA					no IPS match	no IPS match	no IPS match	1309.19564777616	4.39521370445106	0.548977204903975	8.00618616800283	1.18320565004974e-15	1.86633291212257e-13
Avas.s006.g84.i1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	18	NA					no IPS match	no IPS match	no IPS match	2001.80494672671	1.48344932627444	0.254666600257722	5.82506431849795	5.70906083508534e-09	3.70375321676161e-07
Avas.s006.g149.i1	paralog_cluster_08683	maf-S	Belongs to the bZIP family	0.76	40.8	Nematocera	NA	5	P:GO:0010628; P:GO:0060322; P:GO:2000112; F:GO:0046982; P:GO:0045944	F:protein heterodimerization activity; P:head development; P:regulation of cellular macromolecule biosynthetic process; P:positive regulation of transcription by RNA polymerase II; P:positive regulation of gene expression	K09037	NA	------	176	NA					IPR004826 (PFAM)	P:GO:0006355; F:GO:0003677	P:regulation of transcription, D-templated; F:D binding	184.785230294898	2.67808430326705	0.39276154161496	6.8186011600201	9.19312319949561e-12	9.18684218364503e-10
Avas.s006.g170.i1	homolog_cluster_12232	NA	Sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5Bb	4e-36	160.2	Actinopterygii	NA	NA	NA	NA	K06841	map04360	SEM1A_DROME | Semaphorin-1A OS=Drosophila melanogaster OX=7227 GN=Sema1a PE=1 SV=3	810	2.9e-26	P:GO:0006928; P:GO:0006935; P:GO:0040012; P:GO:0048523; P:GO:0048583; P:GO:0048667; P:GO:0048812; P:GO:0051716; P:GO:2000026; F:GO:0005515; C:GO:0016020	P:movement of cell or subcellular component; P:chemotaxis; P:regulation of locomotion; P:negative regulation of cellular process; P:regulation of response to stimulus; P:cell morphogenesis involved in neuron differentiation; P:neuron projection morphogenesis; P:cellular response to stimulus; P:regulation of multicellular organismal development; F:protein binding; C:membrane			IPR001627 (PFAM); IPR001627 (PROSITE_PROFILES)	F:GO:0005515	F:protein binding	189.594223775914	2.17660509711408	0.269251127316797	8.08392194604676	6.27164805500479e-16	1.01923783390881e-13
Avas.s006.g234.i1	homolog_cluster_12247	PROS1	Protein S (alpha)	0.00015	55.5	Actinopterygii	NA	24	C:GO:0000139; F:GO:0004866; P:GO:0032496; P:GO:0007596; P:GO:0045807; P:GO:0002673; P:GO:0006888; P:GO:0002576; P:GO:0070613; C:GO:0005796; P:GO:0001889; C:GO:0098791; C:GO:0005886; P:GO:0050819; F:GO:0044877; C:GO:0005789; C:GO:0031093; P:GO:0030449; C:GO:0005615; P:GO:0050900; C:GO:0032991; P:GO:0050766; P:GO:2000257; P:GO:0010951	P:negative regulation of endopeptidase activity; C:Golgi apparatus subcompartment; P:liver development; P:platelet degranulation; C:extracellular space; P:regulation of complement activation; P:response to lipopolysaccharide; C:Golgi lumen; C:platelet alpha granule lumen; P:positive regulation of endocytosis; C:Golgi membrane; C:endoplasmic reticulum membrane; P:endoplasmic reticulum to Golgi vesicle-mediated transport; C:plasma membrane; P:regulation of acute inflammatory response; P:positive regulation of phagocytosis; F:protein-containing complex binding; P:blood coagulation; P:negative regulation of coagulation; F:endopeptidase inhibitor activity; C:protein-containing complex; P:regulation of protein activation cascade; P:leukocyte migration; P:regulation of protein processing	K03908	map04610	FBN1_PIG | Fibrillin-1 OS=Sus scrofa OX=9823 GN=FBN1 PE=2 SV=1	877	3.1e-42	P:GO:0007154; P:GO:0023052; P:GO:0048513; P:GO:0050794; P:GO:0051179; P:GO:0051716; F:GO:0005515; C:GO:0110165	P:cell communication; P:sigling; P:animal organ development; P:regulation of cellular process; P:localization; P:cellular response to stimulus; F:protein binding; C:cellular atomical entity			IPR001611 (PFAM); IPR026823 (PFAM); IPR001881 (PFAM); IPR000742 (PROSITE_PATTERNS); IPR018097 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR000742 (PROSITE_PATTERNS); IPR018097 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR018097 (PROSITE_PATTERNS); IPR000152 (PROSITE_PATTERNS); IPR001611 (PROSITE_PROFILES); IPR000742 (PROSITE_PROFILES); IPR000742 (PROSITE_PROFILES); IPR000742 (PROSITE_PROFILES)	F:GO:0005509; F:GO:0005515	F:calcium ion binding; F:protein binding	208.243049424111	1.82138642709558	0.380816228668237	4.78284876005732	1.72828162642199e-06	6.89983203163858e-05
Avas.s006.g361.i1	homolog_cluster_12284	NA	ribosomal protein import into nucleus	2.1e-27	131.3	Streptophyta	NA	NA	NA	NA	NA	NA	IMB_DROME | Importin subunit beta OS=Drosophila melanogaster OX=7227 GN=Fs(2)Ket PE=1 SV=2	852	1.3e-16	P:GO:0006886; P:GO:0007049; P:GO:0051170; F:GO:0005515; C:GO:0005634; C:GO:0005737; C:GO:0012505	P:intracellular protein transport; P:cell cycle; P:import into nucleus; F:protein binding; C:nucleus; C:cytoplasm; C:endomembrane system			no IPS match	no IPS match	no IPS match	237.192700338555	1.6500730970882	0.318084000434699	5.18753880997843	2.13091526334715e-07	1.02955842858836e-05
Avas.s006.g390.i1	homolog_cluster_12299	PTPRE	Protein tyrosine phosphatase, receptor type, E	3.9e-81	310.1	Testudines	EC:3.1.3.48	9	F:GO:0042803; P:GO:0033003; C:GO:0005886; C:GO:0005634; P:GO:0007185; C:GO:0005737; F:GO:0005001; P:GO:0035335; P:GO:0046627	F:transmembrane receptor protein tyrosine phosphatase activity; F:protein homodimerization activity; P:negative regulation of insulin receptor signaling pathway; P:regulation of mast cell activation; P:peptidyl-tyrosine dephosphorylation; C:cytoplasm; C:nucleus; P:transmembrane receptor protein tyrosine phosphatase signaling pathway; C:plasma membrane	K18033	NA	PTPRA_HUMAN | Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens OX=9606 GN=PTPRA PE=1 SV=3	1011	3e-81	P:GO:0002682; P:GO:0006470; P:GO:0007155; P:GO:0007167; P:GO:0009968; P:GO:0021543; P:GO:0030308; P:GO:0032480; P:GO:0048640; P:GO:0048679; P:GO:0050771; P:GO:0051963; P:GO:0061387; F:GO:0004725; F:GO:0005539; F:GO:0042802; F:GO:1901681; C:GO:0014069; C:GO:0030672; C:GO:0043005; C:GO:0099699	P:regulation of immune system process; P:protein dephosphorylation; P:cell adhesion; P:enzyme linked receptor protein sigling pathway; P:negative regulation of sigl transduction; P:pallium development; P:negative regulation of cell growth; P:negative regulation of type I interferon production; P:negative regulation of developmental growth; P:regulation of axon regeneration; P:negative regulation of axonogenesis; P:regulation of sypse assembly; P:regulation of extent of cell growth; F:protein tyrosine phosphatase activity; F:glycosaminoglycan binding; F:identical protein binding; F:sulfur compound binding; C:postsyptic density; C:syptic vesicle membrane; C:neuron projection; C:integral component of syptic membrane	EC:3.1.3.48	Protein-tyrosine-phosphatase	IPR000242 (PFAM); IPR016130 (PROSITE_PATTERNS); IPR000242 (PROSITE_PROFILES); IPR000387 (PROSITE_PROFILES); IPR000242 (PROSITE_PROFILES); IPR000387 (PROSITE_PROFILES); IPR007110 (PROSITE_PROFILES)	P:GO:0006470; P:GO:0016311; F:GO:0004725; F:GO:0016791	P:protein dephosphorylation; P:dephosphorylation; F:protein tyrosine phosphatase activity; F:phosphatase activity	648.214216126222	2.95852385738662	0.216032229987912	13.6948262652853	1.09020802916099e-42	1.16935713207808e-39
