GID;CHROMOSOME
Avas.s001.g1876.i1;1
Avas.s001.g1878.i1;1
Avas.s001.g1880.i1;1
Avas.s001.g1881.i1;1
Avas.s001.g1882.i1;1
Avas.s001.g1883.i1;1
Avas.s001.g1887.i1;1
Avas.s001.g1886.i1;1
Avas.s001.g1891.i1;1
Avas.s001.g1892.i1;1
Avas.s001.g1893.i1;1
Avas.s001.g1894.i1;1
Avas.s001.g1895.i1;1
Avas.s001.g1897.i1;1
Avas.s001.g1899.i1;1
Avas.s001.g1900.i1;1
Avas.s001.g1901.i1;1
Avas.s001.g1902.i1;1
Avas.s001.g1903.i1;1
Avas.s001.g1905.i1;1
Avas.s001.g1906.i1;1
Avas.s001.g1907.i1;1
Avas.s001.g1910.i1;1
Avas.s001.g1911.i1;1
Avas.s001.g1912.i1;1
Avas.s001.g1913.i1;1
Avas.s001.g1916.i1;1
Avas.s001.g1917.i1;1
Avas.s001.g1918.i1;1
Avas.s001.g1923.i1;1
Avas.s001.g1922.i1;1
Avas.s001.g1926.i1;1
Avas.s001.g1927.i1;1
Avas.s001.g1928.i1;1
Avas.s001.g1931.i1;1
Avas.s001.g1932.i1;1
Avas.s001.g1938.i1;1
Avas.s001.g1939.i1;1
Avas.s001.g1941.i1;1
Avas.s001.g1942.i1;1
Avas.s001.g1943.i1;1
Avas.s001.g1944.i1;1
Avas.s001.g1946.i1;1
Avas.s001.g1947.i1;1
Avas.s001.g1949.i1;1
Avas.s001.g1950.i1;1
Avas.s001.g1953.i1;1
Avas.s001.g1956.i1;1
Avas.s001.g1958.i1;1
Avas.s001.g1960.i1;1
Avas.s001.g1965.i1;1
Avas.s001.g1966.i1;1
Avas.s001.g1968.i3;1
Avas.s001.g1968.i1;1
Avas.s001.g1968.i2;1
Avas.s001.g1970.i1;1
Avas.s001.g1971.i1;1
Avas.s001.g1972.i1;1
Avas.s001.g1974.i1;1
Avas.s001.g1976.i1;1
Avas.s001.g1981.i1;1
Avas.s001.g1982.i1;1
Avas.s001.g1983.i1;1
Avas.s001.g1984.i1;1
Avas.s001.g1985.i1;1
Avas.s001.g2255.i1;1
Avas.s001.g1986.i1;1
Avas.s001.g1987.i1;1
Avas.s001.g1988.i1;1
Avas.s001.g1990.i1;1
Avas.s001.g1991.i1;1
Avas.s001.g1993.i1;1
Avas.s001.g1993.i2;1
Avas.s001.g1992.i1;1
Avas.s001.g1994.i1;1
Avas.s001.g1995.i1;1
Avas.s001.g1997.i1;1
Avas.s001.g1998.i1;1
Avas.s001.g2000.i1;1
Avas.s001.g1999.i1;1
Avas.s001.g2002.i1;1
Avas.s001.g2003.i1;1
Avas.s001.g2005.i1;1
Avas.s001.g2006.i1;1
Avas.s001.g2010.i1;1
Avas.s001.g2008.i1;1
Avas.s001.g2009.i1;1
Avas.s001.g2011.i1;1
Avas.s001.g2014.i1;1
Avas.s001.g2015.i1;1
Avas.s001.g2016.i1;1
Avas.s001.g2019.i1;1
Avas.s001.g2020.i1;1
Avas.s001.g2021.i1;1
Avas.s001.g2023.i1;1
Avas.s001.g2024.i1;1
Avas.s001.g2027.i1;1
Avas.s001.g2028.i1;1
Avas.s001.g2031.i1;1
Avas.s001.g2032.i1;1
Avas.s001.g2034.i1;1
Avas.s001.g2035.i1;1
Avas.s001.g2036.i1;1
Avas.s001.g2037.i1;1
Avas.s001.g2038.i1;1
Avas.s001.g2039.i1;1
Avas.s001.g2040.i1;1
Avas.s001.g2041.i1;1
Avas.s001.g2042.i1;1
Avas.s001.g2043.i1;1
Avas.s001.g2044.i1;1
Avas.s001.g2045.i1;1
Avas.s001.g2046.i1;1
Avas.s001.g2047.i1;1
Avas.s001.g2048.i1;1
Avas.s001.g2052.i1;1
Avas.s001.g2053.i1;1
Avas.s001.g2055.i1;1
Avas.s001.g2056.i1;1
Avas.s001.g2057.i1;1
Avas.s001.g2060.i1;1
Avas.s001.g2061.i1;1
Avas.s001.g2063.i1;1
Avas.s001.g2064.i1;1
Avas.s001.g2065.i1;1
Avas.s001.g2066.i1;1
Avas.s001.g2068.i1;1
Avas.s001.g2069.i1;1
Avas.s001.g2070.i1;1
Avas.s001.g2071.i1;1
Avas.s001.g2072.i1;1
Avas.s001.g2073.i1;1
Avas.s001.g2077.i1;1
Avas.s001.g2079.i1;1
Avas.s001.g2080.i1;1
Avas.s001.g2082.i1;1
Avas.s001.g2084.i1;1
Avas.s001.g2087.i1;1
Avas.s001.g2089.i1;1
Avas.s001.g2092.i1;1
Avas.s001.g2093.i1;1
Avas.s001.g2095.i1;1
Avas.s001.g2094.i1;1
Avas.s001.g2096.i1;1
Avas.s001.g2097.i1;1
Avas.s001.g2099.i1;1
Avas.s001.g2101.i1;1
Avas.s001.g2102.i1;1
Avas.s001.g2103.i1;1
Avas.s001.g2106.i1;1
Avas.s001.g2107.i1;1
Avas.s001.g2108.i1;1
Avas.s001.g2109.i1;1
Avas.s001.g2115.i1;1
Avas.s001.g2116.i1;1
Avas.s001.g2119.i1;1
Avas.s001.g2120.i1;1
Avas.s001.g2122.i1;1
Avas.s001.g2123.i1;1
Avas.s001.g2126.i1;1
Avas.s001.g2127.i1;1
Avas.s001.g2129.i1;1
Avas.s001.g2130.i1;1
Avas.s001.g2131.i1;1
Avas.s001.g2132.i1;1
Avas.s001.g2134.i2;1
Avas.s001.g2134.i1;1
Avas.s001.g2136.i1;1
Avas.s001.g2137.i1;1
Avas.s001.g2138.i1;1
Avas.s001.g2139.i1;1
Avas.s001.g2140.i1;1
Avas.s001.g2141.i1;1
Avas.s001.g2144.i1;1
Avas.s001.g2145.i1;1
Avas.s001.g2146.i1;1
Avas.s001.g2147.i1;1
Avas.s001.g2148.i1;1
Avas.s001.g2149.i1;1
Avas.s001.g2151.i1;1
Avas.s001.g2153.i1;1
Avas.s001.g2154.i1;1
Avas.s001.g2155.i1;1
Avas.s001.g2159.i1;1
Avas.s001.g2161.i1;1
Avas.s001.g2165.i1;1
Avas.s001.g2167.i1;1
Avas.s001.g2168.i1;1
Avas.s001.g2169.i1;1
Avas.s001.g2174.i1;1
Avas.s001.g2176.i1;1
Avas.s001.g2175.i1;1
Avas.s001.g2177.i1;1
Avas.s001.g2178.i1;1
Avas.s001.g2180.i1;1
Avas.s001.g2182.i1;1
Avas.s001.g2183.i1;1
Avas.s001.g2184.i1;1
Avas.s001.g2185.i1;1
Avas.s001.g2186.i1;1
Avas.s001.g2187.i1;1
Avas.s001.g2190.i1;1
Avas.s001.g2193.i1;1
Avas.s001.g2195.i1;1
Avas.s001.g2198.i1;1
Avas.s001.g2200.i1;1
Avas.s001.g2201.i1;1
Avas.s001.g2204.i1;1
Avas.s001.g2205.i1;1
Avas.s001.g2206.i1;1
Avas.s001.g2207.i1;1
Avas.s001.g2207.i2;1
Avas.s001.g2208.i1;1
Avas.s001.g2209.i1;1
Avas.s001.g2210.i1;1
Avas.s001.g2211.i1;1
Avas.s001.g2215.i1;1
Avas.s001.g2220.i1;1
Avas.s001.g2219.i1;1
Avas.s001.g2219.i2;1
Avas.s001.g2222.i1;1
Avas.s001.g2224.i1;1
Avas.s001.g2227.i1;1
Avas.s001.g2229.i1;1
Avas.s001.g2233.i1;1
Avas.s001.g2240.i1;1
Avas.s001.g2241.i1;1
Avas.s001.g2242.i1;1
Avas.s001.g2245.i1;1
Avas.s001.g2247.i1;1
Avas.s001.g2248.i1;1
Avas.s001.g2249.i1;1
Avas.s001.g2250.i1;1
Avas.s002.g8.i1;1
Avas.s002.g10.i1;1
Avas.s002.g11.i1;1
Avas.s002.g14.i1;1
Avas.s002.g13.i1;1
Avas.s002.g15.i1;1
Avas.s002.g19.i1;1
Avas.s002.g22.i1;1
Avas.s002.g26.i1;1
Avas.s002.g28.i1;1
Avas.s002.g29.i1;1
Avas.s002.g30.i1;1
Avas.s002.g31.i1;1
Avas.s002.g32.i1;1
Avas.s002.g34.i1;1
Avas.s002.g35.i1;1
Avas.s002.g36.i1;1
Avas.s002.g37.i1;1
Avas.s002.g38.i1;1
Avas.s002.g39.i1;1
Avas.s002.g40.i1;1
Avas.s002.g41.i1;1
Avas.s002.g44.i1;1
Avas.s002.g45.i1;1
Avas.s002.g46.i1;1
Avas.s002.g47.i1;1
Avas.s002.g48.i1;1
Avas.s002.g49.i1;1
Avas.s002.g50.i1;1
Avas.s002.g51.i1;1
Avas.s002.g53.i1;1
Avas.s002.g61.i1;1
Avas.s002.g62.i1;1
Avas.s002.g66.i1;1
Avas.s002.g67.i1;1
Avas.s002.g68.i1;1
Avas.s002.g69.i1;1
Avas.s002.g72.i1;1
Avas.s002.g73.i1;1
Avas.s002.g74.i1;1
Avas.s002.g75.i1;1
Avas.s002.g77.i1;1
Avas.s002.g80.i1;1
Avas.s002.g79.i1;1
Avas.s002.g82.i1;1
Avas.s002.g84.i1;1
Avas.s002.g85.i1;1
Avas.s002.g86.i1;1
Avas.s002.g87.i1;1
Avas.s002.g88.i1;1
Avas.s002.g89.i1;1
Avas.s002.g90.i1;1
Avas.s002.g92.i1;1
Avas.s002.g96.i1;1
Avas.s002.g98.i1;1
Avas.s002.g101.i1;1
Avas.s002.g102.i1;1
Avas.s002.g103.i1;1
Avas.s002.g104.i1;1
Avas.s002.g105.i1;1
Avas.s002.g108.i1;1
Avas.s002.g112.i1;1
Avas.s002.g114.i1;1
Avas.s002.g119.i1;1
Avas.s002.g122.i1;1
Avas.s002.g123.i1;1
Avas.s002.g125.i1;1
Avas.s002.g126.i1;1
Avas.s002.g129.i1;1
Avas.s002.g130.i1;1
Avas.s002.g131.i1;1
Avas.s002.g132.i1;1
Avas.s002.g138.i1;1
Avas.s002.g139.i1;1
Avas.s002.g148.i1;1
Avas.s002.g149.i1;1
Avas.s002.g150.i1;1
Avas.s002.g151.i1;1
Avas.s002.g153.i1;1
Avas.s002.g154.i1;1
Avas.s002.g156.i1;1
Avas.s002.g166.i1;1
Avas.s002.g169.i1;1
Avas.s002.g170.i1;1
Avas.s002.g171.i1;1
Avas.s002.g173.i1;1
Avas.s002.g174.i1;1
Avas.s002.g175.i1;1
Avas.s002.g176.i1;1
Avas.s002.g179.i1;1
Avas.s002.g181.i1;1
Avas.s002.g182.i1;1
Avas.s002.g184.i1;1
Avas.s002.g185.i1;1
Avas.s002.g187.i1;1
Avas.s002.g188.i1;1
Avas.s002.g189.i1;1
Avas.s002.g190.i1;1
Avas.s002.g191.i1;1
Avas.s002.g192.i1;1
Avas.s002.g194.i1;1
Avas.s002.g195.i1;1
Avas.s002.g196.i1;1
Avas.s002.g198.i1;1
Avas.s002.g201.i1;1
Avas.s002.g204.i1;1
Avas.s002.g206.i1;1
Avas.s002.g207.i1;1
Avas.s002.g208.i1;1
Avas.s002.g209.i1;1
Avas.s002.g210.i1;1
Avas.s002.g211.i1;1
Avas.s002.g212.i1;1
Avas.s002.g214.i1;1
Avas.s002.g215.i1;1
Avas.s002.g217.i1;1
Avas.s002.g218.i1;1
Avas.s002.g219.i1;1
Avas.s002.g221.i1;1
Avas.s002.g222.i1;1
Avas.s002.g225.i1;1
Avas.s002.g226.i1;1
Avas.s002.g227.i1;1
Avas.s002.g228.i1;1
Avas.s002.g230.i1;1
Avas.s002.g231.i1;1
Avas.s002.g232.i1;1
Avas.s002.g246.i1;1
Avas.s002.g248.i1;1
Avas.s002.g258.i1;1
Avas.s002.g259.i1;1
Avas.s002.g260.i1;1
Avas.s002.g261.i1;1
Avas.s002.g272.i1;1
Avas.s002.g275.i1;1
Avas.s002.g276.i1;1
Avas.s002.g279.i1;1
Avas.s002.g280.i1;1
Avas.s002.g282.i1;1
Avas.s002.g283.i1;1
Avas.s002.g284.i1;1
Avas.s002.g286.i1;1
Avas.s002.g288.i1;1
Avas.s002.g291.i1;1
Avas.s002.g292.i1;1
Avas.s002.g294.i1;1
Avas.s002.g295.i1;1
Avas.s002.g296.i1;1
Avas.s002.g297.i1;1
Avas.s002.g298.i1;1
Avas.s002.g299.i1;1
Avas.s002.g300.i1;1
Avas.s002.g304.i1;1
Avas.s002.g307.i1;1
Avas.s002.g315.i1;1
Avas.s002.g316.i1;1
Avas.s002.g317.i1;1
Avas.s002.g320.i1;1
Avas.s002.g323.i1;1
Avas.s002.g326.i1;1
Avas.s002.g327.i1;1
Avas.s002.g329.i1;1
Avas.s002.g335.i1;1
Avas.s002.g336.i1;1
Avas.s002.g338.i1;1
Avas.s002.g345.i1;1
Avas.s002.g347.i1;1
Avas.s002.g350.i1;1
Avas.s002.g351.i1;1
Avas.s002.g352.i1;1
Avas.s002.g354.i1;1
Avas.s002.g356.i1;1
Avas.s002.g357.i1;1
Avas.s002.g358.i1;1
Avas.s002.g359.i1;1
Avas.s002.g360.i1;1
Avas.s002.g363.i1;1
Avas.s002.g364.i1;1
Avas.s002.g368.i1;1
Avas.s002.g369.i1;1
Avas.s002.g370.i1;1
Avas.s002.g371.i1;1
Avas.s002.g376.i1;1
Avas.s002.g378.i1;1
Avas.s002.g379.i1;1
Avas.s002.g380.i1;1
Avas.s002.g381.i1;1
Avas.s002.g382.i1;1
Avas.s002.g383.i1;1
Avas.s002.g388.i1;1
Avas.s002.g389.i1;1
Avas.s002.g390.i1;1
Avas.s002.g391.i1;1
Avas.s002.g392.i1;1
Avas.s002.g393.i1;1
Avas.s002.g394.i1;1
Avas.s002.g395.i1;1
Avas.s002.g396.i1;1
Avas.s002.g397.i1;1
Avas.s002.g400.i1;1
Avas.s002.g402.i1;1
Avas.s002.g405.i1;1
Avas.s002.g413.i1;1
Avas.s002.g414.i1;1
Avas.s002.g415.i1;1
Avas.s002.g425.i1;1
Avas.s002.g426.i1;1
Avas.s002.g429.i1;1
Avas.s002.g442.i1;1
Avas.s002.g443.i1;1
Avas.s002.g445.i1;1
Avas.s002.g447.i1;1
Avas.s002.g451.i1;1
Avas.s002.g452.i1;1
Avas.s002.g457.i1;1
Avas.s002.g465.i1;1
Avas.s002.g467.i1;1
Avas.s002.g468.i1;1
Avas.s002.g469.i1;1
Avas.s002.g471.i1;1
Avas.s002.g472.i1;1
Avas.s002.g473.i1;1
Avas.s002.g475.i1;1
Avas.s002.g476.i1;1
Avas.s002.g481.i1;1
Avas.s002.g483.i1;1
Avas.s002.g512.i1;1
Avas.s002.g535.i1;1
Avas.s002.g540.i1;1
Avas.s002.g541.i1;1
Avas.s002.g548.i1;1
Avas.s002.g566.i1;1
Avas.s002.g620.i1;1
Avas.s002.g628.i1;1
Avas.s002.g643.i1;1
Avas.s002.g652.i1;1
Avas.s002.g656.i1;1
Avas.s002.g678.i1;1
Avas.s002.g686.i1;1
Avas.s002.g688.i1;1
Avas.s002.g691.i1;1
Avas.s002.g692.i1;1
Avas.s002.g698.i1;1
Avas.s002.g700.i1;1
Avas.s002.g701.i1;1
Avas.s002.g704.i1;1
Avas.s002.g704.i2;1
Avas.s002.g715.i1;1
Avas.s002.g719.i1;1
Avas.s002.g720.i1;1
Avas.s002.g733.i1;1
Avas.s002.g737.i1;1
Avas.s002.g749.i1;1
Avas.s002.g767.i1;1
Avas.s002.g768.i1;1
Avas.s002.g769.i1;1
Avas.s002.g770.i1;1
Avas.s002.g771.i1;1
Avas.s002.g772.i1;1
Avas.s002.g773.i1;1
Avas.s002.g774.i1;1
Avas.s002.g775.i1;1
Avas.s002.g776.i1;1
Avas.s002.g777.i1;1
Avas.s002.g780.i1;1
Avas.s002.g801.i1;1
Avas.s002.g818.i1;1
Avas.s002.g869.i1;1
Avas.s002.g875.i1;1
Avas.s002.g880.i1;1
Avas.s002.g889.i1;1
Avas.s002.g897.i1;1
Avas.s002.g895.i1;1
Avas.s002.g908.i1;1
Avas.s002.g918.i1;1
Avas.s002.g927.i1;1
Avas.s002.g937.i1;1
Avas.s002.g964.i1;1
Avas.s002.g973.i1;1
Avas.s002.g980.i1;1
Avas.s002.g982.i1;1
Avas.s002.g983.i1;1
Avas.s002.g984.i1;1
Avas.s002.g990.i1;1
Avas.s002.g1006.i1;1
Avas.s002.g1004.i1;1
Avas.s002.g1005.i1;1
Avas.s002.g1012.i1;1
Avas.s002.g1027.i1;1
Avas.s002.g1029.i1;1
Avas.s002.g1034.i1;1
Avas.s003.g9.i1;1
Avas.s003.g10.i1;1
Avas.s003.g11.i1;1
Avas.s003.g17.i1;1
Avas.s003.g18.i1;1
Avas.s003.g19.i1;1
Avas.s003.g20.i1;1
Avas.s003.g22.i1;1
Avas.s003.g25.i1;1
Avas.s003.g27.i1;1
Avas.s003.g28.i1;1
Avas.s003.g29.i1;1
Avas.s003.g31.i1;1
Avas.s003.g34.i1;1
Avas.s003.g39.i1;1
Avas.s003.g40.i1;1
Avas.s003.g41.i1;1
Avas.s003.g44.i1;1
Avas.s003.g44.i3;1
Avas.s003.g44.i2;1
Avas.s003.g45.i1;1
Avas.s003.g49.i1;1
Avas.s003.g50.i1;1
Avas.s003.g53.i1;1
Avas.s003.g55.i1;1
Avas.s003.g56.i1;1
Avas.s003.g58.i1;1
Avas.s003.g59.i1;1
Avas.s003.g61.i1;1
Avas.s003.g62.i1;1
Avas.s003.g64.i1;1
Avas.s003.g66.i1;1
Avas.s003.g67.i1;1
Avas.s003.g68.i2;1
Avas.s003.g69.i1;1
Avas.s003.g70.i1;1
Avas.s003.g71.i1;1
Avas.s003.g72.i1;1
Avas.s003.g78.i1;1
Avas.s003.g81.i1;1
Avas.s003.g82.i1;1
Avas.s003.g83.i1;1
Avas.s003.g84.i1;1
Avas.s003.g87.i1;1
Avas.s003.g88.i1;1
Avas.s003.g89.i1;1
Avas.s003.g90.i1;1
Avas.s003.g95.i1;1
Avas.s003.g96.i1;1
Avas.s003.g98.i1;1
Avas.s003.g101.i1;1
Avas.s003.g102.i1;1
Avas.s003.g103.i1;1
Avas.s003.g118.i1;1
Avas.s003.g138.i1;1
Avas.s003.g156.i1;1
Avas.s003.g157.i1;1
Avas.s003.g158.i1;1
Avas.s003.g159.i1;1
Avas.s003.g160.i1;1
Avas.s003.g181.i1;1
Avas.s003.g183.i1;1
Avas.s003.g185.i1;1
Avas.s003.g190.i1;1
Avas.s003.g196.i1;1
Avas.s003.g198.i1;1
Avas.s003.g200.i1;1
Avas.s003.g202.i1;1
Avas.s003.g203.i1;1
Avas.s003.g204.i1;1
Avas.s003.g206.i1;1
Avas.s003.g208.i1;1
Avas.s003.g216.i1;1
Avas.s003.g217.i1;1
Avas.s003.g218.i1;1
Avas.s003.g220.i1;1
Avas.s003.g221.i1;1
Avas.s003.g222.i1;1
Avas.s003.g227.i1;1
Avas.s003.g229.i1;1
Avas.s003.g230.i1;1
Avas.s003.g239.i1;1
Avas.s003.g240.i1;1
Avas.s003.g254.i1;1
Avas.s003.g256.i1;1
Avas.s003.g257.i1;1
Avas.s003.g260.i1;1
Avas.s003.g264.i1;1
Avas.s003.g265.i1;1
Avas.s003.g266.i1;1
Avas.s003.g270.i1;1
Avas.s003.g272.i1;1
Avas.s003.g275.i1;1
Avas.s003.g276.i1;1
Avas.s003.g285.i1;1
Avas.s003.g287.i1;1
Avas.s003.g289.i1;1
Avas.s003.g290.i1;1
Avas.s003.g291.i1;1
Avas.s003.g292.i1;1
Avas.s003.g294.i1;1
Avas.s003.g299.i1;1
Avas.s003.g306.i1;1
Avas.s003.g308.i1;1
Avas.s003.g311.i1;1
Avas.s003.g312.i1;1
Avas.s003.g314.i1;1
Avas.s003.g315.i1;1
Avas.s003.g319.i1;1
Avas.s003.g328.i1;1
Avas.s003.g330.i1;1
Avas.s003.g332.i1;1
Avas.s003.g333.i1;1
Avas.s003.g338.i1;1
Avas.s003.g344.i1;1
Avas.s003.g346.i1;1
Avas.s003.g1064.i1;1
Avas.s003.g348.i1;1
Avas.s003.g349.i1;1
Avas.s003.g350.i1;1
Avas.s003.g351.i1;1
Avas.s003.g352.i1;1
Avas.s003.g355.i1;1
Avas.s003.g357.i1;1
Avas.s003.g361.i1;1
Avas.s003.g362.i1;1
Avas.s003.g363.i1;1
Avas.s003.g364.i1;1
Avas.s003.g365.i1;1
Avas.s003.g366.i1;1
Avas.s003.g367.i1;1
Avas.s003.g371.i1;1
Avas.s003.g373.i1;1
Avas.s003.g375.i1;1
Avas.s003.g376.i1;1
Avas.s003.g377.i1;1
Avas.s003.g379.i1;1
Avas.s003.g381.i1;1
Avas.s003.g384.i1;1
Avas.s003.g385.i1;1
Avas.s003.g386.i1;1
Avas.s003.g388.i1;1
Avas.s003.g390.i1;1
Avas.s003.g391.i1;1
Avas.s003.g392.i1;1
Avas.s003.g393.i1;1
Avas.s003.g394.i1;1
Avas.s003.g395.i1;1
Avas.s003.g397.i1;1
Avas.s003.g398.i1;1
Avas.s003.g399.i1;1
Avas.s003.g402.i1;1
Avas.s003.g403.i1;1
Avas.s003.g404.i1;1
Avas.s003.g405.i1;1
Avas.s003.g407.i1;1
Avas.s003.g408.i1;1
Avas.s003.g409.i1;1
Avas.s003.g411.i1;1
Avas.s003.g412.i1;1
Avas.s003.g414.i1;1
Avas.s003.g415.i1;1
Avas.s003.g416.i1;1
Avas.s003.g418.i1;1
Avas.s003.g419.i1;1
Avas.s003.g421.i1;1
Avas.s003.g424.i1;1
Avas.s003.g426.i1;1
Avas.s003.g427.i1;1
Avas.s003.g429.i1;1
Avas.s003.g433.i1;1
Avas.s003.g434.i1;1
Avas.s003.g442.i1;1
Avas.s003.g443.i1;1
Avas.s003.g445.i1;1
Avas.s003.g446.i1;1
Avas.s003.g449.i1;1
Avas.s003.g451.i1;1
Avas.s003.g453.i1;1
Avas.s003.g454.i1;1
Avas.s003.g455.i1;1
Avas.s003.g456.i1;1
Avas.s003.g458.i1;1
Avas.s003.g459.i1;1
Avas.s003.g460.i1;1
Avas.s003.g466.i1;1
Avas.s003.g467.i1;1
Avas.s003.g1065.i1;1
Avas.s003.g470.i1;1
Avas.s003.g471.i1;1
Avas.s003.g472.i1;1
Avas.s003.g473.i1;1
Avas.s003.g475.i1;1
Avas.s003.g476.i1;1
Avas.s003.g478.i1;1
Avas.s003.g479.i1;1
Avas.s003.g480.i1;1
Avas.s003.g481.i1;1
Avas.s003.g482.i1;1
Avas.s003.g483.i1;1
Avas.s003.g484.i1;1
Avas.s003.g485.i1;1
Avas.s003.g486.i1;1
Avas.s003.g488.i1;1
Avas.s003.g497.i1;1
Avas.s003.g500.i1;1
Avas.s003.g505.i1;1
Avas.s003.g506.i1;1
Avas.s003.g510.i1;1
Avas.s003.g511.i1;1
Avas.s003.g513.i1;1
Avas.s003.g517.i1;1
Avas.s003.g518.i1;1
Avas.s003.g521.i1;1
Avas.s003.g523.i1;1
Avas.s003.g523.i2;1
Avas.s003.g525.i1;1
Avas.s003.g529.i1;1
Avas.s003.g530.i1;1
Avas.s003.g532.i1;1
Avas.s003.g534.i1;1
Avas.s003.g536.i1;1
Avas.s003.g538.i1;1
Avas.s003.g540.i1;1
Avas.s003.g542.i1;1
Avas.s003.g543.i1;1
Avas.s003.g544.i1;1
Avas.s003.g546.i1;1
Avas.s003.g545.i1;1
Avas.s003.g547.i1;1
Avas.s003.g550.i1;1
Avas.s003.g551.i1;1
Avas.s003.g552.i1;1
Avas.s003.g555.i1;1
Avas.s003.g556.i1;1
Avas.s003.g557.i1;1
Avas.s003.g561.i1;1
Avas.s003.g566.i1;1
Avas.s003.g567.i1;1
Avas.s003.g568.i1;1
Avas.s003.g572.i1;1
Avas.s003.g577.i1;1
Avas.s003.g581.i1;1
Avas.s003.g582.i1;1
Avas.s003.g583.i1;1
Avas.s003.g584.i1;1
Avas.s003.g585.i1;1
Avas.s003.g587.i1;1
Avas.s003.g588.i1;1
Avas.s003.g590.i1;1
Avas.s003.g591.i1;1
Avas.s003.g595.i1;1
Avas.s003.g596.i1;1
Avas.s003.g599.i1;1
Avas.s003.g601.i1;1
Avas.s003.g602.i1;1
Avas.s003.g603.i1;1
Avas.s003.g604.i1;1
Avas.s003.g605.i1;1
Avas.s003.g606.i1;1
Avas.s003.g609.i1;1
Avas.s003.g612.i1;1
Avas.s003.g615.i1;1
Avas.s003.g622.i1;1
Avas.s003.g623.i1;1
Avas.s003.g624.i1;1
Avas.s003.g625.i1;1
Avas.s003.g630.i1;1
Avas.s003.g631.i1;1
Avas.s003.g632.i1;1
Avas.s003.g633.i1;1
Avas.s003.g636.i1;1
Avas.s003.g637.i1;1
Avas.s003.g638.i1;1
Avas.s003.g639.i1;1
Avas.s003.g648.i1;1
Avas.s003.g649.i1;1
Avas.s003.g650.i1;1
Avas.s003.g652.i1;1
Avas.s003.g653.i1;1
Avas.s003.g655.i1;1
Avas.s003.g656.i1;1
Avas.s003.g657.i1;1
Avas.s003.g659.i1;1
Avas.s003.g660.i1;1
Avas.s003.g663.i1;1
Avas.s003.g664.i1;1
Avas.s003.g665.i1;1
Avas.s003.g670.i1;1
Avas.s003.g681.i1;1
Avas.s003.g683.i1;1
Avas.s003.g687.i1;1
Avas.s003.g689.i1;1
Avas.s003.g692.i1;1
Avas.s003.g694.i1;1
Avas.s003.g696.i1;1
Avas.s003.g697.i1;1
Avas.s003.g698.i1;1
Avas.s003.g703.i1;1
Avas.s003.g704.i1;1
Avas.s003.g705.i1;1
Avas.s003.g706.i1;1
Avas.s003.g707.i1;1
Avas.s003.g709.i1;1
Avas.s003.g714.i1;1
Avas.s003.g715.i1;1
Avas.s003.g720.i1;1
Avas.s003.g721.i1;1
Avas.s003.g728.i1;1
Avas.s003.g744.i1;1
Avas.s003.g746.i1;1
Avas.s003.g751.i1;1
Avas.s003.g752.i1;1
Avas.s003.g758.i1;1
Avas.s003.g765.i1;1
Avas.s003.g767.i1;1
Avas.s003.g767.i2;1
Avas.s003.g768.i1;1
Avas.s003.g774.i1;1
Avas.s003.g778.i1;1
Avas.s003.g781.i1;1
Avas.s003.g789.i1;1
Avas.s003.g790.i1;1
Avas.s003.g793.i1;1
Avas.s003.g798.i1;1
Avas.s003.g801.i1;1
Avas.s003.g805.i1;1
Avas.s003.g809.i1;1
Avas.s003.g813.i1;1
Avas.s003.g815.i1;1
Avas.s003.g814.i1;1
Avas.s003.g822.i1;1
Avas.s003.g824.i1;1
Avas.s003.g828.i1;1
Avas.s003.g829.i1;1
Avas.s003.g829.i2;1
Avas.s003.g832.i1;1
Avas.s003.g837.i1;1
Avas.s003.g842.i1;1
Avas.s003.g846.i1;1
Avas.s003.g847.i1;1
Avas.s003.g849.i1;1
Avas.s003.g852.i1;1
Avas.s003.g853.i1;1
Avas.s003.g856.i1;1
Avas.s003.g859.i1;1
Avas.s003.g860.i1;1
Avas.s003.g863.i1;1
Avas.s003.g866.i1;1
Avas.s003.g868.i1;1
Avas.s003.g869.i1;1
Avas.s003.g872.i1;1
Avas.s003.g873.i1;1
Avas.s003.g876.i1;1
Avas.s003.g881.i1;1
Avas.s003.g884.i1;1
Avas.s003.g888.i1;1
Avas.s003.g889.i1;1
Avas.s003.g896.i1;1
Avas.s003.g897.i1;1
Avas.s003.g898.i1;1
Avas.s003.g900.i1;1
Avas.s003.g901.i1;1
Avas.s003.g905.i1;1
Avas.s003.g906.i1;1
Avas.s003.g907.i1;1
Avas.s003.g908.i1;1
Avas.s003.g910.i1;1
Avas.s003.g911.i1;1
Avas.s003.g912.i1;1
Avas.s003.g913.i1;1
Avas.s003.g914.i1;1
Avas.s003.g915.i1;1
Avas.s003.g916.i1;1
Avas.s003.g919.i1;1
Avas.s003.g920.i1;1
Avas.s003.g928.i1;1
Avas.s003.g931.i1;1
Avas.s003.g932.i1;1
Avas.s003.g933.i1;1
Avas.s003.g934.i1;1
Avas.s003.g935.i1;1
Avas.s003.g936.i1;1
Avas.s003.g936.i2;1
Avas.s003.g940.i1;1
Avas.s003.g942.i1;1
Avas.s003.g943.i1;1
Avas.s003.g946.i1;1
Avas.s003.g952.i1;1
Avas.s003.g953.i1;1
Avas.s003.g954.i1;1
Avas.s003.g955.i1;1
